season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
spring,2012,1,1,0,4,1,clear,-1.42,-6.0,50.0,11.0,5
spring,2012,1,2,0,4,1,clear,-1.42,-6.0,50.0,9.0,3
spring,2012,1,3,0,4,1,clear,-2.36,-6.0,54.0,7.0,4
spring,2012,1,4,0,4,1,clear,-2.36,-6.0,54.0,7.0,1
spring,2012,1,5,0,4,1,clear,-2.36,-8.0,55.0,17.0,19
spring,2012,1,6,0,4,1,clear,-2.36,-7.0,54.0,11.0,86
spring,2012,1,7,0,4,1,clear,-2.36,-5.0,54.0,6.0,206
spring,2012,1,8,0,4,1,clear,-2.36,-6.0,54.0,7.0,423
spring,2012,1,9,0,4,1,clear,-2.36,-3.0,54.0,0.0,210
spring,2012,1,10,0,4,1,clear,-1.42,-2.0,59.0,0.0,108
spring,2012,1,11,0,4,1,clear,-0.48,-5.0,55.0,11.0,99
spring,2012,1,12,0,4,1,clear,1.4,-3.0,51.0,13.0,111
spring,2012,1,13,0,4,1,clear,2.34,-2.0,47.0,19.0,124
spring,2012,1,14,0,4,1,clear,3.28,-1.0,44.0,13.0,119
spring,2012,1,15,0,4,1,clear,4.22,-1.0,44.0,20.0,127
spring,2012,1,16,0,4,1,clear,4.22,-1.0,41.0,22.0,193
spring,2012,1,17,0,4,1,misty,4.22,-1.0,44.0,22.0,385
spring,2012,1,18,0,4,1,misty,4.22,-1.0,44.0,22.0,361
spring,2012,1,19,0,4,1,misty,4.22,-1.0,48.0,20.0,234
spring,2012,1,20,0,4,1,clear,4.22,-2.0,52.0,30.0,191
spring,2012,1,21,0,4,1,clear,4.22,-1.0,44.0,24.0,121
spring,2012,1,22,0,4,1,misty,4.22,-1.0,44.0,28.0,90
spring,2012,1,23,0,4,1,clear,4.22,-1.0,48.0,22.0,56
spring,2012,1,0,0,5,1,misty,4.22,-1.0,48.0,20.0,27
spring,2012,1,1,0,5,1,clear,4.22,2.0,48.0,9.0,15
spring,2012,1,2,0,5,1,clear,4.22,2.0,48.0,9.0,11
spring,2012,1,3,0,5,1,clear,3.28,1.0,52.0,7.0,4
spring,2012,1,4,0,5,1,clear,2.34,-0.0,60.0,7.0,3
spring,2012,1,5,0,5,1,clear,2.34,-0.0,60.0,7.0,19
spring,2012,1,6,0,5,1,clear,3.28,-2.0,60.0,19.0,68
spring,2012,1,7,0,5,1,clear,2.34,-2.0,69.0,15.0,185
spring,2012,1,8,0,5,1,clear,2.34,-2.0,64.0,17.0,425
spring,2012,1,9,0,5,1,clear,2.34,-3.0,47.0,26.0,263
spring,2012,1,10,0,5,1,misty,2.34,-2.0,44.0,19.0,97
spring,2012,1,11,0,5,1,misty,1.4,-4.0,32.0,24.0,123
spring,2012,1,12,0,5,1,misty,1.4,-4.0,34.0,22.0,124
spring,2012,1,13,0,5,1,clear,2.34,-2.0,32.0,20.0,156
spring,2012,1,14,0,5,1,misty,2.34,-2.0,35.0,20.0,115
spring,2012,1,15,0,5,1,misty,2.34,-1.0,35.0,13.0,156
spring,2012,1,16,0,5,1,misty,1.4,-2.0,37.0,11.0,174
spring,2012,1,17,0,5,1,misty,2.34,1.0,32.0,6.0,349
spring,2012,1,18,0,5,1,misty,1.4,-1.0,34.0,6.0,301
spring,2012,1,19,0,5,1,misty,1.4,-1.0,37.0,7.0,192
spring,2012,1,20,0,5,1,misty,1.4,-1.0,34.0,6.0,142
spring,2012,1,21,0,5,1,misty,1.4,-1.0,37.0,6.0,104
spring,2012,1,22,0,5,1,misty,1.4,-3.0,37.0,15.0,72
spring,2012,1,23,0,5,1,rain,-0.48,-6.0,64.0,15.0,38
spring,2012,1,0,0,6,0,rain,-0.48,-6.0,64.0,15.0,24
spring,2012,1,1,0,6,0,heavy_rain,-1.42,-7.0,86.0,13.0,23
spring,2012,1,2,0,6,0,rain,-1.42,-2.0,86.0,0.0,26
spring,2012,1,3,0,6,0,rain,-1.42,-4.0,93.0,6.0,13
spring,2012,1,4,0,6,0,rain,-0.48,-3.0,86.0,6.0,1
spring,2012,1,5,0,6,0,rain,-0.48,-4.0,86.0,7.0,2
spring,2012,1,6,0,6,0,rain,-0.48,-5.0,93.0,11.0,1
spring,2012,1,7,0,6,0,rain,-0.48,-5.0,93.0,11.0,13
spring,2012,1,8,0,6,0,misty,-0.48,-6.0,93.0,17.0,25
spring,2012,1,9,0,6,0,misty,-0.48,-6.0,93.0,17.0,42
spring,2012,1,10,0,6,0,rain,-0.48,-6.0,93.0,17.0,45
spring,2012,1,11,0,6,0,misty,0.46,-2.0,86.0,7.0,63
spring,2012,1,12,0,6,0,misty,1.4,-2.0,80.0,11.0,67
spring,2012,1,13,0,6,0,misty,1.4,-3.0,80.0,17.0,76
spring,2012,1,14,0,6,0,rain,1.4,-3.0,80.0,13.0,95
spring,2012,1,15,0,6,0,rain,1.4,-3.0,80.0,13.0,119
spring,2012,1,16,0,6,0,misty,1.4,-4.0,80.0,20.0,118
spring,2012,1,17,0,6,0,misty,1.4,-4.0,80.0,26.0,106
spring,2012,1,18,0,6,0,misty,1.4,-4.0,75.0,26.0,110
spring,2012,1,19,0,6,0,misty,0.46,-6.0,80.0,26.0,85
spring,2012,1,20,0,6,0,misty,0.46,-5.0,80.0,20.0,67
spring,2012,1,21,0,6,0,clear,0.46,-6.0,74.0,22.0,69
spring,2012,1,22,0,6,0,misty,0.46,-5.0,74.0,20.0,59
spring,2012,1,23,0,6,0,misty,-0.48,-6.0,80.0,17.0,52
spring,2012,1,0,0,0,0,clear,-0.48,-7.0,80.0,20.0,52
spring,2012,1,1,0,0,0,misty,0.46,-5.0,74.0,20.0,50
spring,2012,1,2,0,0,0,misty,0.46,-5.0,74.0,19.0,47
spring,2012,1,3,0,0,0,misty,0.46,-5.0,69.0,19.0,21
spring,2012,1,4,0,0,0,rain,-0.48,-7.0,80.0,19.0,2
spring,2012,1,5,0,0,0,rain,-0.48,-6.0,74.0,15.0,3
spring,2012,1,6,0,0,0,misty,-0.48,-6.0,74.0,15.0,4
spring,2012,1,7,0,0,0,misty,-0.48,-6.0,74.0,15.0,13
spring,2012,1,8,0,0,0,misty,-0.48,-6.0,74.0,15.0,32
spring,2012,1,9,0,0,0,misty,-0.48,-6.0,74.0,15.0,63
spring,2012,1,10,0,0,0,misty,-0.48,-7.0,74.0,19.0,129
spring,2012,1,11,0,0,0,rain,-0.48,-6.0,80.0,17.0,133
spring,2012,1,12,0,0,0,misty,-0.48,-6.0,80.0,15.0,185
spring,2012,1,13,0,0,0,misty,-0.48,-4.0,80.0,9.0,199
spring,2012,1,14,0,0,0,misty,-0.48,-5.0,80.0,11.0,182
spring,2012,1,15,0,0,0,misty,-0.48,-6.0,80.0,13.0,176
spring,2012,1,16,0,0,0,misty,-0.48,-6.0,80.0,13.0,155
spring,2012,1,17,0,0,0,misty,-0.48,-4.0,80.0,7.0,108
spring,2012,1,18,0,0,0,rain,-0.48,-4.0,86.0,7.0,121
spring,2012,1,19,0,0,0,rain,-0.48,-4.0,86.0,7.0,89
spring,2012,1,20,0,0,0,rain,-0.48,-5.0,86.0,11.0,74
spring,2012,1,21,0,0,0,rain,-0.48,-4.0,86.0,7.0,44
spring,2012,1,22,0,0,0,misty,-0.48,-3.0,93.0,6.0,58
spring,2012,1,23,0,0,0,misty,-0.48,-4.0,93.0,7.0,37
spring,2012,1,0,0,1,1,misty,0.46,-0.0,86.0,0.0,19
spring,2012,1,1,0,1,1,misty,0.46,-2.0,86.0,7.0,4
spring,2012,1,2,0,1,1,misty,0.46,-2.0,86.0,7.0,2
spring,2012,1,3,0,1,1,misty,0.46,-0.0,86.0,0.0,1
spring,2012,1,4,0,1,1,misty,1.4,1.0,80.0,0.0,1
spring,2012,1,5,0,1,1,misty,1.4,1.0,86.0,0.0,19
spring,2012,1,6,0,1,1,misty,1.4,1.0,86.0,0.0,42
spring,2012,1,7,0,1,1,rain,1.4,1.0,86.0,0.0,122
spring,2012,1,8,0,1,1,rain,1.4,-2.0,86.0,9.0,272
spring,2012,1,9,0,1,1,misty,1.4,-1.0,86.0,6.0,211
spring,2012,1,10,0,1,1,misty,1.4,1.0,93.0,0.0,149
spring,2012,1,11,0,1,1,misty,1.4,-1.0,93.0,6.0,62
spring,2012,1,12,0,1,1,misty,2.34,2.0,93.0,0.0,62
spring,2012,1,13,0,1,1,rain,2.34,1.0,93.0,6.0,37
spring,2012,1,14,0,1,1,rain,2.34,-1.0,93.0,13.0,61
spring,2012,1,15,0,1,1,misty,2.34,-2.0,100.0,15.0,74
spring,2012,1,16,0,1,1,misty,3.28,-0.0,93.0,11.0,122
spring,2012,1,17,0,1,1,misty,3.28,1.0,96.0,7.0,276
spring,2012,1,18,0,1,1,misty,3.28,-0.0,93.0,9.0,282
spring,2012,1,19,0,1,1,misty,4.22,1.0,93.0,11.0,220
spring,2012,1,20,0,1,1,misty,4.22,1.0,100.0,11.0,169
spring,2012,1,21,0,1,1,misty,4.22,-0.0,100.0,19.0,120
spring,2012,1,22,0,1,1,misty,4.22,-0.0,100.0,19.0,68
spring,2012,1,23,0,1,1,misty,5.16,1.0,93.0,22.0,37
spring,2012,1,0,0,2,1,misty,6.1,3.0,100.0,19.0,25
spring,2012,1,1,0,2,1,misty,7.04,4.0,93.0,17.0,9
spring,2012,1,2,0,2,1,misty,7.04,4.0,93.0,15.0,8
spring,2012,1,3,0,2,1,misty,7.04,6.0,93.0,9.0,3
spring,2012,1,4,0,2,1,misty,6.1,5.0,100.0,6.0,2
spring,2012,1,5,0,2,1,misty,6.1,5.0,100.0,6.0,26
spring,2012,1,6,0,2,1,misty,7.04,5.0,93.0,13.0,89
spring,2012,1,7,0,2,1,misty,7.04,6.0,93.0,9.0,232
spring,2012,1,8,0,2,1,misty,7.04,6.0,93.0,9.0,490
spring,2012,1,9,0,2,1,misty,7.04,6.0,87.0,6.0,255
spring,2012,1,10,0,2,1,clear,7.04,6.0,93.0,6.0,116
spring,2012,1,11,0,2,1,clear,7.98,6.0,87.0,9.0,153
spring,2012,1,12,0,2,1,clear,7.98,6.0,87.0,11.0,175
spring,2012,1,13,0,2,1,clear,7.98,6.0,87.0,11.0,203
spring,2012,1,14,0,2,1,clear,8.92,7.0,81.0,15.0,173
spring,2012,1,15,0,2,1,misty,10.8,11.0,71.0,11.0,208
spring,2012,1,16,0,2,1,clear,10.8,11.0,71.0,9.0,278
spring,2012,1,17,0,2,1,clear,11.74,12.0,67.0,6.0,515
spring,2012,1,18,0,2,1,clear,10.8,11.0,62.0,6.0,423
spring,2012,1,19,0,2,1,clear,12.68,13.0,51.0,6.0,331
spring,2012,1,20,0,2,1,clear,7.04,7.0,76.0,0.0,229
spring,2012,1,21,0,2,1,clear,8.92,9.0,71.0,0.0,172
spring,2012,1,22,0,2,1,clear,7.04,7.0,81.0,0.0,125
spring,2012,1,23,0,2,1,clear,7.04,7.0,76.0,0.0,99
spring,2012,1,0,0,3,1,clear,4.22,4.0,93.0,0.0,31
spring,2012,1,1,0,3,1,clear,6.1,3.0,70.0,15.0,13
spring,2012,1,2,0,3,1,clear,5.16,2.0,70.0,13.0,6
spring,2012,1,3,0,3,1,clear,4.22,1.0,75.0,13.0,1
spring,2012,1,4,0,3,1,clear,4.22,-0.0,70.0,19.0,4
spring,2012,1,5,0,3,1,clear,4.22,-0.0,70.0,19.0,33
spring,2012,1,6,0,3,1,clear,3.28,-1.0,73.0,15.0,88
spring,2012,1,7,0,3,1,clear,3.28,-1.0,75.0,15.0,257
spring,2012,1,8,0,3,1,clear,3.28,-1.0,70.0,17.0,513
spring,2012,1,9,0,3,1,clear,3.28,-1.0,70.0,17.0,236
spring,2012,1,10,0,3,1,misty,4.22,-1.0,70.0,22.0,141
spring,2012,1,11,0,3,1,misty,6.1,2.0,61.0,20.0,157
spring,2012,1,12,0,3,1,clear,7.04,6.0,53.0,9.0,193
spring,2012,1,13,0,3,1,clear,7.98,6.0,49.0,9.0,212
spring,2012,1,14,0,3,1,clear,7.98,7.0,49.0,6.0,160
spring,2012,1,15,0,3,1,clear,8.92,9.0,46.0,0.0,155
spring,2012,1,16,0,3,1,clear,7.98,6.0,53.0,11.0,246
spring,2012,1,17,0,3,1,clear,8.92,7.0,53.0,11.0,470
spring,2012,1,18,0,3,1,clear,7.04,6.0,66.0,9.0,439
spring,2012,1,19,0,3,1,misty,7.98,8.0,53.0,0.0,316
spring,2012,1,20,0,3,1,clear,7.04,5.0,61.0,13.0,235
spring,2012,1,21,0,3,1,clear,6.1,6.0,65.0,0.0,185
spring,2012,1,22,0,3,1,clear,6.1,5.0,65.0,6.0,113
spring,2012,1,23,0,3,1,misty,5.16,5.0,65.0,0.0,66
spring,2012,1,0,0,4,1,misty,5.16,3.0,75.0,7.0,25
spring,2012,1,1,0,4,1,misty,5.16,5.0,75.0,0.0,21
spring,2012,1,2,0,4,1,misty,5.16,2.0,75.0,11.0,7
spring,2012,1,3,0,4,1,misty,5.16,4.0,75.0,6.0,6
spring,2012,1,4,0,4,1,clear,5.16,5.0,75.0,0.0,3
spring,2012,1,5,0,4,1,misty,6.1,5.0,75.0,7.0,28
spring,2012,1,6,0,4,1,misty,5.16,5.0,81.0,0.0,88
spring,2012,1,7,0,4,1,misty,5.16,4.0,81.0,6.0,239
spring,2012,1,8,0,4,1,misty,5.16,4.0,81.0,6.0,530
spring,2012,1,9,0,4,1,misty,6.1,6.0,81.0,0.0,274
spring,2012,1,10,0,4,1,misty,6.1,4.0,81.0,9.0,108
spring,2012,1,11,0,4,1,misty,6.1,5.0,87.0,7.0,111
spring,2012,1,12,0,4,1,misty,7.98,6.0,81.0,9.0,165
spring,2012,1,13,0,4,1,misty,9.86,10.0,71.0,0.0,173
spring,2012,1,14,0,4,1,misty,10.8,11.0,71.0,7.0,128
spring,2012,1,15,0,4,1,misty,11.74,12.0,71.0,7.0,164
spring,2012,1,16,0,4,1,misty,10.8,11.0,71.0,6.0,224
spring,2012,1,17,0,4,1,misty,11.74,12.0,71.0,0.0,413
spring,2012,1,18,0,4,1,misty,11.74,12.0,71.0,0.0,406
spring,2012,1,19,0,4,1,misty,10.8,11.0,76.0,7.0,313
spring,2012,1,20,0,4,1,misty,10.8,11.0,82.0,9.0,224
spring,2012,1,21,0,4,1,misty,10.8,11.0,76.0,7.0,192
spring,2012,1,22,0,4,1,clear,9.86,10.0,82.0,7.0,142
spring,2012,1,23,0,4,1,misty,10.8,11.0,82.0,0.0,91
spring,2012,1,0,0,5,1,misty,10.8,11.0,82.0,17.0,38
spring,2012,1,1,0,5,1,misty,10.8,11.0,87.0,15.0,29
spring,2012,1,2,0,5,1,clear,11.74,12.0,94.0,9.0,13
spring,2012,1,3,0,5,1,misty,11.74,12.0,94.0,19.0,8
spring,2012,1,4,0,5,1,misty,10.8,11.0,100.0,20.0,4
spring,2012,1,5,0,5,1,misty,11.74,12.0,94.0,22.0,24
spring,2012,1,6,0,5,1,misty,11.74,12.0,100.0,22.0,72
spring,2012,1,7,0,5,1,misty,11.74,12.0,100.0,20.0,134
spring,2012,1,8,0,5,1,rain,15.5,16.0,88.0,19.0,220
spring,2012,1,9,0,5,1,rain,15.5,16.0,88.0,19.0,107
spring,2012,1,10,0,5,1,rain,14.56,15.0,100.0,11.0,126
spring,2012,1,11,0,5,1,misty,14.56,15.0,94.0,9.0,105
spring,2012,1,12,0,5,1,misty,15.5,16.0,88.0,11.0,180
spring,2012,1,13,0,5,1,clear,15.5,16.0,59.0,31.0,201
spring,2012,1,14,0,5,1,clear,15.5,16.0,55.0,37.0,176
spring,2012,1,15,0,5,1,clear,14.56,15.0,51.0,22.0,197
spring,2012,1,16,0,5,1,clear,12.68,13.0,51.0,37.0,267
spring,2012,1,17,0,5,1,clear,11.74,12.0,50.0,39.0,422
spring,2012,1,18,0,5,1,clear,10.8,11.0,50.0,33.0,383
spring,2012,1,19,0,5,1,clear,8.92,6.0,50.0,26.0,251
spring,2012,1,20,0,5,1,clear,7.98,4.0,53.0,24.0,159
spring,2012,1,21,0,5,1,clear,7.98,3.0,53.0,35.0,135
spring,2012,1,22,0,5,1,clear,7.98,4.0,49.0,26.0,119
spring,2012,1,23,0,5,1,clear,7.04,3.0,49.0,28.0,86
spring,2012,1,0,0,6,0,clear,6.1,3.0,52.0,19.0,69
spring,2012,1,1,0,6,0,clear,6.1,4.0,52.0,11.0,58
spring,2012,1,2,0,6,0,clear,4.22,4.0,60.0,0.0,41
spring,2012,1,3,0,6,0,clear,4.22,3.0,60.0,6.0,17
spring,2012,1,4,0,6,0,clear,4.22,1.0,60.0,11.0,8
spring,2012,1,5,0,6,0,clear,3.28,1.0,75.0,6.0,10
spring,2012,1,6,0,6,0,clear,3.28,3.0,70.0,0.0,15
spring,2012,1,7,0,6,0,clear,2.34,2.0,75.0,0.0,31
spring,2012,1,8,0,6,0,clear,1.4,-1.0,80.0,6.0,91
spring,2012,1,9,0,6,0,clear,2.34,2.0,80.0,0.0,158
spring,2012,1,10,0,6,0,clear,4.22,2.0,70.0,9.0,191
spring,2012,1,11,0,6,0,clear,6.1,4.0,56.0,9.0,296
spring,2012,1,12,0,6,0,clear,6.1,3.0,61.0,19.0,314
spring,2012,1,13,0,6,0,clear,7.98,5.0,57.0,17.0,373
spring,2012,1,14,0,6,0,clear,9.86,10.0,50.0,26.0,362
spring,2012,1,15,0,6,0,clear,10.8,11.0,47.0,22.0,410
spring,2012,1,16,0,6,0,clear,11.74,12.0,44.0,24.0,407
spring,2012,1,17,0,6,0,clear,11.74,12.0,44.0,26.0,290
spring,2012,1,18,0,6,0,clear,11.74,12.0,41.0,15.0,241
spring,2012,1,19,0,6,0,misty,11.74,12.0,41.0,37.0,206
spring,2012,1,20,0,6,0,clear,10.8,11.0,35.0,26.0,120
spring,2012,1,21,0,6,0,clear,8.92,6.0,29.0,24.0,127
spring,2012,1,22,0,6,0,clear,7.98,6.0,34.0,13.0,103
spring,2012,1,23,0,6,0,clear,7.04,5.0,31.0,13.0,85
spring,2012,1,0,0,0,0,clear,6.1,3.0,33.0,15.0,96
spring,2012,1,1,0,0,0,clear,6.1,2.0,28.0,24.0,73
spring,2012,1,2,0,0,0,clear,5.16,1.0,26.0,22.0,51
spring,2012,1,3,0,0,0,clear,4.22,1.0,28.0,13.0,21
spring,2012,1,4,0,0,0,clear,3.28,1.0,30.0,0.0,5
spring,2012,1,5,0,0,0,clear,1.4,-2.0,51.0,9.0,7
spring,2012,1,6,0,0,0,clear,1.4,-1.0,40.0,7.0,5
spring,2012,1,7,0,0,0,clear,1.4,-2.0,37.0,9.0,12
spring,2012,1,8,0,0,0,clear,0.46,-3.0,40.0,9.0,70
spring,2012,1,9,0,0,0,clear,0.46,-3.0,43.0,9.0,111
spring,2012,1,10,0,0,0,clear,3.28,-0.0,35.0,9.0,191
spring,2012,1,11,0,0,0,clear,5.16,2.0,28.0,15.0,255
spring,2012,1,12,0,0,0,clear,7.04,4.0,26.0,15.0,288
spring,2012,1,13,0,0,0,clear,7.04,4.0,26.0,15.0,316
spring,2012,1,14,0,0,0,clear,7.04,4.0,26.0,17.0,280
spring,2012,1,15,0,0,0,clear,8.92,6.0,25.0,19.0,310
spring,2012,1,16,0,0,0,clear,8.92,6.0,21.0,28.0,322
spring,2012,1,17,0,0,0,clear,8.92,6.0,21.0,28.0,234
spring,2012,1,18,0,0,0,clear,7.98,4.0,23.0,24.0,168
spring,2012,1,19,0,0,0,clear,7.04,4.0,29.0,17.0,159
spring,2012,1,20,0,0,0,clear,6.1,3.0,39.0,15.0,111
spring,2012,1,21,0,0,0,clear,6.1,3.0,33.0,19.0,69
spring,2012,1,22,0,0,0,clear,7.04,3.0,26.0,26.0,64
spring,2012,1,23,0,0,0,clear,6.1,2.0,33.0,22.0,25
spring,2012,1,0,0,1,1,misty,7.04,3.0,26.0,28.0,10
spring,2012,1,1,0,1,1,clear,4.22,-1.0,60.0,24.0,9
spring,2012,1,2,0,1,1,clear,3.28,-2.0,48.0,24.0,7
spring,2012,1,3,0,1,1,clear,3.28,-1.0,48.0,13.0,4
spring,2012,1,4,0,1,1,clear,1.4,-2.0,51.0,9.0,5
spring,2012,1,5,0,1,1,clear,1.4,-2.0,51.0,9.0,26
spring,2012,1,6,0,1,1,clear,2.34,-2.0,44.0,17.0,80
spring,2012,1,7,0,1,1,clear,2.34,-2.0,44.0,19.0,225
spring,2012,1,8,0,1,1,clear,1.4,-3.0,47.0,15.0,493
spring,2012,1,9,0,1,1,clear,1.4,-3.0,47.0,15.0,198
spring,2012,1,10,0,1,1,clear,2.34,-2.0,41.0,19.0,85
spring,2012,1,11,0,1,1,clear,4.22,1.0,38.0,0.0,99
spring,2012,1,12,0,1,1,clear,4.22,-1.0,35.0,26.0,134
spring,2012,1,13,0,1,1,clear,6.1,3.0,31.0,13.0,132
spring,2012,1,14,0,1,1,clear,7.04,6.0,24.0,9.0,115
spring,2012,1,15,0,1,1,clear,7.04,5.0,24.0,13.0,138
spring,2012,1,16,0,1,1,clear,7.98,6.0,25.0,13.0,221
spring,2012,1,17,0,1,1,clear,8.92,7.0,21.0,13.0,438
spring,2012,1,18,0,1,1,clear,7.98,6.0,23.0,11.0,410
spring,2012,1,19,0,1,1,clear,6.1,5.0,45.0,7.0,306
spring,2012,1,20,0,1,1,clear,6.1,4.0,39.0,11.0,181
spring,2012,1,21,0,1,1,clear,6.1,4.0,42.0,11.0,162
spring,2012,1,22,0,1,1,clear,5.16,2.0,48.0,15.0,94
spring,2012,1,23,0,1,1,clear,4.22,1.0,60.0,13.0,52
spring,2012,1,0,0,2,1,clear,5.16,2.0,52.0,17.0,15
spring,2012,1,1,0,2,1,clear,6.1,2.0,42.0,20.0,8
spring,2012,1,2,0,2,1,clear,6.1,3.0,42.0,15.0,2
spring,2012,1,3,0,2,1,clear,6.1,3.0,45.0,15.0,2
spring,2012,1,4,0,2,1,clear,6.1,3.0,49.0,13.0,1
spring,2012,1,5,0,2,1,clear,6.1,3.0,49.0,13.0,22
spring,2012,1,6,0,2,1,clear,5.16,2.0,52.0,11.0,104
spring,2012,1,7,0,2,1,clear,4.22,1.0,60.0,13.0,279
spring,2012,1,8,0,2,1,clear,4.22,2.0,60.0,7.0,512
spring,2012,1,9,0,2,1,clear,6.1,3.0,52.0,13.0,261
spring,2012,1,10,0,2,1,misty,7.04,5.0,57.0,13.0,144
spring,2012,1,11,0,2,1,clear,10.8,11.0,37.0,19.0,139
spring,2012,1,12,0,2,1,clear,10.8,11.0,43.0,20.0,194
spring,2012,1,13,0,2,1,clear,13.62,14.0,36.0,15.0,198
spring,2012,1,14,0,2,1,clear,15.5,16.0,29.0,22.0,160
spring,2012,1,15,0,2,1,clear,17.38,18.0,26.0,30.0,177
spring,2012,1,16,0,2,1,clear,17.38,18.0,26.0,30.0,307
spring,2012,1,17,0,2,1,clear,17.38,18.0,26.0,28.0,559
spring,2012,1,18,0,2,1,clear,17.38,18.0,24.0,24.0,502
spring,2012,1,19,0,2,1,clear,15.5,16.0,29.0,19.0,328
spring,2012,1,20,0,2,1,clear,10.8,11.0,58.0,7.0,238
spring,2012,1,21,0,2,1,clear,13.62,14.0,33.0,20.0,165
spring,2012,1,22,0,2,1,clear,12.68,13.0,35.0,20.0,129
spring,2012,1,23,0,2,1,clear,12.68,13.0,38.0,17.0,63
spring,2012,2,0,0,3,1,clear,12.68,13.0,38.0,19.0,31
spring,2012,2,1,0,3,1,clear,12.68,13.0,41.0,19.0,4
spring,2012,2,2,0,3,1,clear,12.68,13.0,44.0,19.0,7
spring,2012,2,3,0,3,1,clear,12.68,13.0,44.0,13.0,3
spring,2012,2,4,0,3,1,clear,10.8,11.0,50.0,11.0,1
spring,2012,2,5,0,3,1,clear,10.8,11.0,50.0,11.0,18
spring,2012,2,6,0,3,1,rain,10.8,11.0,54.0,11.0,67
spring,2012,2,7,0,3,1,rain,9.86,10.0,62.0,6.0,208
spring,2012,2,8,0,3,1,rain,8.92,8.0,73.0,7.0,520
spring,2012,2,9,0,3,1,misty,8.92,7.0,71.0,13.0,276
spring,2012,2,10,0,3,1,clear,10.8,11.0,62.0,9.0,133
spring,2012,2,11,0,3,1,clear,10.8,11.0,58.0,11.0,143
spring,2012,2,12,0,3,1,clear,12.68,13.0,54.0,7.0,179
spring,2012,2,13,0,3,1,clear,13.62,14.0,47.0,15.0,186
spring,2012,2,14,0,3,1,clear,21.14,25.0,33.0,15.0,192
spring,2012,2,15,0,3,1,clear,20.2,25.0,35.0,19.0,194
spring,2012,2,16,0,3,1,clear,20.2,25.0,40.0,15.0,283
spring,2012,2,17,0,3,1,clear,19.26,20.0,43.0,13.0,539
spring,2012,2,18,0,3,1,clear,18.32,19.0,46.0,11.0,526
spring,2012,2,19,0,3,1,clear,17.38,18.0,52.0,19.0,335
spring,2012,2,20,0,3,1,clear,16.44,17.0,52.0,11.0,264
spring,2012,2,21,0,3,1,clear,16.44,17.0,52.0,11.0,233
spring,2012,2,22,0,3,1,clear,15.5,16.0,55.0,13.0,140
spring,2012,2,23,0,3,1,clear,13.62,14.0,63.0,6.0,97
spring,2012,2,0,0,4,1,clear,13.62,14.0,59.0,9.0,31
spring,2012,2,1,0,4,1,misty,13.62,14.0,55.0,0.0,17
spring,2012,2,2,0,4,1,misty,11.74,12.0,67.0,9.0,9
spring,2012,2,3,0,4,1,misty,11.74,12.0,67.0,9.0,2
spring,2012,2,4,0,4,1,rain,10.8,11.0,82.0,6.0,1
spring,2012,2,5,0,4,1,rain,10.8,11.0,82.0,0.0,19
spring,2012,2,6,0,4,1,rain,8.92,9.0,90.0,0.0,74
spring,2012,2,7,0,4,1,rain,8.92,9.0,93.0,0.0,205
spring,2012,2,8,0,4,1,rain,10.8,11.0,87.0,0.0,445
spring,2012,2,9,0,4,1,rain,9.86,10.0,87.0,0.0,228
spring,2012,2,10,0,4,1,rain,11.74,12.0,77.0,7.0,78
spring,2012,2,11,0,4,1,rain,10.8,11.0,82.0,17.0,105
spring,2012,2,12,0,4,1,clear,11.74,12.0,82.0,0.0,148
spring,2012,2,13,0,4,1,misty,11.74,12.0,77.0,0.0,137
spring,2012,2,14,0,4,1,clear,10.8,11.0,76.0,7.0,141
spring,2012,2,15,0,4,1,clear,13.62,14.0,67.0,11.0,174
spring,2012,2,16,0,4,1,clear,13.62,14.0,55.0,19.0,229
spring,2012,2,17,0,4,1,clear,11.74,12.0,54.0,33.0,450
spring,2012,2,18,0,4,1,clear,10.8,11.0,43.0,31.0,410
spring,2012,2,19,0,4,1,clear,9.86,10.0,43.0,35.0,327
spring,2012,2,20,0,4,1,clear,8.92,5.0,46.0,35.0,213
spring,2012,2,21,0,4,1,clear,7.98,4.0,46.0,28.0,148
spring,2012,2,22,0,4,1,clear,7.04,3.0,49.0,28.0,109
spring,2012,2,23,0,4,1,clear,7.04,4.0,49.0,17.0,61
spring,2012,2,0,0,5,1,clear,7.04,3.0,53.0,26.0,38
spring,2012,2,1,0,5,1,clear,6.1,2.0,56.0,22.0,22
spring,2012,2,2,0,5,1,clear,6.1,3.0,52.0,15.0,6
spring,2012,2,3,0,5,1,clear,5.16,1.0,56.0,20.0,4
spring,2012,2,4,0,5,1,clear,4.22,1.0,60.0,15.0,2
spring,2012,2,5,0,5,1,clear,4.22,1.0,60.0,15.0,17
spring,2012,2,6,0,5,1,clear,3.28,-0.0,65.0,11.0,88
spring,2012,2,7,0,5,1,clear,3.28,-1.0,65.0,15.0,226
spring,2012,2,8,0,5,1,clear,3.28,-1.0,65.0,15.0,441
spring,2012,2,9,0,5,1,clear,3.28,-1.0,65.0,13.0,270
spring,2012,2,10,0,5,1,clear,5.16,1.0,56.0,19.0,129
spring,2012,2,11,0,5,1,clear,7.04,4.0,53.0,20.0,164
spring,2012,2,12,0,5,1,clear,7.98,6.0,46.0,9.0,216
